Ship_ID,Hull_Integrity,Reactor_Power,Propulsion_Type,Ship_Class
7317076647,Pristine,60.0,Hyperdrive,Hauler
7317075512,Critical,60.0,Ion Drive,Corvette
7317075024,Pristine,,Hyperdrive,Shuttle
7317074026,Critical,60.0,Solar Sail,Explorer
7317072595,Critical,40.0,,Shuttle
7317072579,Critical,80.0,Hyperdrive,Freighter
7317072557,Critical,50.0,Ion Drive,Corvette
7317072015,Operational,120.0,,Freighter
7317070728,Critical,40.0,Ion Drive,Shuttle
7317070178,Critical,80.0,Ion Drive,Shuttle
7317070045,Critical,40.0,Ion Drive,Shuttle
7317066821,Critical,120.0,Solar Sail,Corvette
7317065330,Critical,60.0,Solar Sail,Shuttle
7317063645,Critical,60.0,Plasma Thruster,Shuttle
7317063312,Critical,80.0,Ion Drive,Freighter
7317059386,Operational,40.0,Ion Drive,Shuttle
7317059123,Operational,40.0,Solar Sail,Corvette
7317057585,Operational,60.0,,Corvette
7317056138,Pristine,60.0,Graviton Beam,Explorer
7317055505,Operational,40.0,Plasma Hybrid,Corvette
7317054560,Critical,40.0,Ion Drive,Shuttle
7317053781,Critical,,Ion Drive,Freighter
7317053692,Operational,40.0,Ion Drive,Corvette
7317052379,Pristine,,,Fighter
7317051962,Critical,40.0,Solar Sail,Explorer
7317048720,Operational,40.0,,Fighter
7317045721,Critical,120.0,Hyperdrive,Shuttle
7317042623,Operational,80.0,Solar Sail,Explorer
7317040966,Critical,80.0,Ion Drive,Fighter
7317039017,Critical,60.0,Ion Drive,Fighter
7317038766,Critical,60.0,Hyperdrive,Shuttle
7317038614,Critical,240.0,Ion Drive,Hauler
7317036729,Pristine,60.0,Ion Drive,Hauler
7317034893,Critical,80.0,Ion Drive,Explorer
7317030288,Critical,60.0,Ion Drive,Shuttle
7317029871,Operational,40.0,Solar Sail,Shuttle
7317029641,Critical,80.0,Ion Drive,Shuttle
7317028809,Operational,180.0,Ion Drive,Corvette
7317028069,Pristine,,Ion Drive,Shuttle
7317025235,Critical,80.0,Hyperdrive,Explorer
7317025165,Pristine,80.0,Ion Drive,Freighter
7317023252,Critical,80.0,,Explorer
7317022728,Operational,40.0,,Shuttle
7317021835,Critical,80.0,Nuclear Pulse,Shuttle
7317020297,Critical,60.0,Ion Drive,Speedster
7317017022,Operational,60.0,Ion Drive,Explorer
7317013314,Critical,80.0,Hyperdrive,Freighter
7317013104,Operational,60.0,Ion Drive,Shuttle
7317012073,Operational,60.0,Ion Drive,Explorer
7317010737,Operational,60.0,,Corvette
7317009144,Critical,60.0,Plasma Thruster,Explorer
7317005465,Critical,,Hyperdrive,Hauler
7317005218,Critical,60.0,Ion Drive,Explorer
7317004687,Operational,80.0,Ion Drive,Hauler
7317004258,Pristine,80.0,Hyperdrive,Hauler
7317004093,Operational,60.0,Ion Drive,Corvette
7317003995,Critical,80.0,Hyperdrive,Hauler
7317003768,Critical,240.0,Ion Drive,Hauler
7317003558,Operational,80.0,,Hauler
7317001354,Operational,60.0,,Shuttle
7317000918,Operational,60.0,Ion Drive,Corvette
7317000699,Operational,100.0,Plasma Thruster,Hauler
7317000426,Operational,100.0,Ion Drive,Hauler
7317000261,Pristine,100.0,Ion Drive,Hauler
7317000066,Operational,180.0,,Corvette
7316999325,Critical,120.0,Plasma Thruster,Shuttle
7316998851,Operational,40.0,Ion Drive,Corvette
7316997284,Critical,40.0,,Shuttle
7316995981,Operational,80.0,Ion Drive,Explorer
7316995319,Critical,40.0,Ion Drive,Shuttle
7316993633,Critical,,Solar Sail,Corvette
7316990671,Pristine,40.0,Graviton Beam,Shuttle
7316988950,Critical,40.0,Hyperdrive,Shuttle
7316988556,Operational,40.0,Hyperdrive,Shuttle
7316987218,Critical,40.0,Plasma Thruster,Explorer
7316986715,Operational,40.0,Plasma Thruster,Shuttle
7316986031,Critical,60.0,,Corvette
7316985036,Operational,180.0,Plasma Thruster,Explorer
7316983598,Critical,80.0,Hyperdrive,Shuttle
7316982934,Operational,,Plasma Thruster,Shuttle
7316981981,Pristine,120.0,Solar Sail,Shuttle
7316982257,Critical,120.0,Hyperdrive,Shuttle
7316979700,Operational,80.0,Ion Drive,Troop Transport
7316979318,Operational,,,Corvette
7316979220,Pristine,100.0,Ion Drive,Hauler
7316979173,Pristine,60.0,,Shuttle
7316977466,Operational,40.0,Solar Sail,Shuttle
7316977439,Critical,40.0,Ion Drive,Shuttle
7316975908,Critical,40.0,Plasma Thruster,Corvette
7316974379,Operational,80.0,Nuclear Pulse,Hauler
7316974280,Operational,80.0,Nuclear Pulse,Hauler
7316974205,Critical,80.0,Ion Drive,Hauler
7316973859,Pristine,80.0,Hyperdrive,Explorer
7316973488,Pristine,40.0,Ion Drive,Corvette
7316973311,Operational,40.0,Ion Drive,Shuttle
7316973317,Operational,40.0,Solar Sail,Corvette
7316973173,Pristine,120.0,Hyperdrive,Explorer
7316972015,Operational,100.0,Ion Drive,Hauler
7316971943,Operational,80.0,Ion Drive,Explorer
7316971924,Critical,80.0,Ion Drive,Hauler
7316971907,Operational,60.0,Ion Drive,Explorer
7316971898,Pristine,,Hyperdrive,Hauler
7316971481,Operational,60.0,Ion Drive,Explorer
7316969182,Critical,40.0,Ion Drive,Shuttle
7316967321,Pristine,60.0,Hyperdrive,Fighter
7316966723,Critical,,,Hauler
7316965086,Operational,60.0,,Corvette
7316962695,Pristine,100.0,Graviton Beam,Hauler
7316962644,Pristine,100.0,Solar Sail,Hauler
7316962648,Pristine,40.0,Ion Drive,Shuttle
7316962587,Operational,60.0,,Corvette
7316960251,Operational,80.0,Ion Drive,Explorer
7316959982,Pristine,100.0,Solar Sail,Hauler
7316958825,Critical,60.0,Ion Drive,Corvette
7316957001,Pristine,80.0,Ion Drive,Explorer
7316956365,Critical,60.0,Solar Sail,Explorer
7316956017,Pristine,60.0,Hyperdrive,Freighter
7316952168,Pristine,,Hyperdrive,Shuttle
7316951048,Critical,180.0,,Shuttle
7316948973,Critical,80.0,Nuclear Pulse,Hauler
7316946988,Pristine,60.0,Ion Drive,Shuttle
7316948173,Critical,40.0,Ion Drive,Shuttle
7316948136,Critical,80.0,Plasma Thruster,Explorer
7316946576,Critical,80.0,Ion Drive,Explorer
7316946307,Operational,40.0,Nuclear Pulse,Shuttle
7316943963,Pristine,100.0,Solar Sail,Hauler
7316942660,Critical,80.0,Hyperdrive,Shuttle
7316942640,Pristine,50.0,,Corvette
7316941125,Pristine,60.0,Solar Sail,Corvette
7316942201,Pristine,60.0,,Fighter
7316941242,Operational,40.0,Ion Drive,Shuttle
7316941871,Pristine,80.0,Hyperdrive,Freighter
7316941679,Operational,60.0,Solar Sail,Explorer
7316941165,Operational,40.0,Ion Drive,Shuttle
7316940752,Pristine,80.0,Ion Drive,Explorer
7316938378,Critical,,Ion Drive,Shuttle
7316938027,Critical,60.0,,Corvette
7316935870,Pristine,60.0,Plasma Thruster,Shuttle
7316934949,Critical,80.0,Hyperdrive,Speedster
7316932749,Critical,80.0,,Hauler
7316932387,Critical,40.0,Ion Drive,Corvette
7316931566,Operational,80.0,Ion Drive,Corvette
7316930387,Critical,240.0,,Hauler
7316931194,Critical,180.0,Ion Drive,Shuttle
7316928440,Critical,40.0,Hyperdrive,Shuttle
7316928004,Operational,120.0,,Shuttle
7316927388,Pristine,100.0,Solar Sail,Hauler
7316925492,Operational,60.0,Ion Drive,Troop Transport
7316924971,Pristine,40.0,Ion Drive,Shuttle
7316924858,Pristine,60.0,Ion Drive,Corvette
7316924849,Critical,60.0,Ion Drive,Corvette
7316924428,Critical,,Hyperdrive,Explorer
7316924307,Operational,,Plasma Thruster,Explorer
7316921272,Operational,40.0,Ion Drive,Corvette
7316920307,Pristine,60.0,Hyperdrive,Corvette
7316919822,Operational,80.0,Ion Drive,Explorer
7316919309,Pristine,80.0,Ion Drive,Explorer
7316916580,Operational,40.0,Ion Drive,Explorer
7316914072,Pristine,60.0,Ion Drive,Shuttle
7316913789,Pristine,60.0,Hyperdrive,Hauler
7316913613,Operational,,Plasma Thruster,Shuttle
7316913905,Pristine,40.0,Ion Drive,Shuttle
7316912207,Operational,40.0,Ion Drive,Shuttle
7316911694,Critical,180.0,Ion Drive,Corvette
7316910606,Critical,80.0,Ion Drive,Explorer
7316910389,Pristine,100.0,Solar Sail,Hauler
7316907227,Pristine,,Ion Drive,Fighter
7316906741,Pristine,100.0,Hyperdrive,Hauler
7316906511,Critical,80.0,Ion Drive,Hauler
7316902625,Operational,,Solar Sail,Shuttle
7316899982,Operational,40.0,Ion Drive,Shuttle
7316898947,Operational,40.0,Ion Drive,Shuttle
7316895710,Operational,60.0,Ion Drive,Shuttle
7316895830,Pristine,100.0,,Hauler
7316895816,Pristine,60.0,,Hauler
7316895661,Pristine,60.0,Solar Sail,Corvette
7316895596,Pristine,60.0,Ion Drive,Shuttle
7316895389,Operational,,Hyperdrive,Shuttle
7316893767,Critical,40.0,Ion Drive,Shuttle
7316893405,Operational,40.0,,Shuttle
7316892594,Critical,,Solar Sail,Hauler
7316887103,Critical,120.0,,Shuttle
7316883951,Pristine,80.0,Ion Drive,Shuttle
7316879268,Critical,,Ion Drive,Corvette
7316878789,Critical,80.0,Ion Drive,Corvette
7316878507,Critical,40.0,Solar Sail,Corvette
7316877764,Operational,80.0,,Freighter
7316877244,Pristine,120.0,Ion Drive,Shuttle
7316877199,Operational,60.0,Ion Drive,Corvette
7316877119,Critical,60.0,Plasma Thruster,Explorer
7316876617,Critical,60.0,Hyperdrive,Corvette
7316875320,Operational,,,Shuttle
7316874728,Pristine,40.0,Graviton Beam,Shuttle
7316874635,Operational,80.0,Solar Sail,Explorer
7316874457,Critical,80.0,,Explorer
7316872070,Pristine,60.0,Solar Sail,Corvette
7316871844,Operational,100.0,Solar Sail,Fighter
7316872875,Pristine,80.0,Hyperdrive,Shuttle
7316871734,Pristine,60.0,Solar Sail,Corvette
7316871729,Pristine,100.0,Hyperdrive,Hauler
7316871949,Critical,240.0,Ion Drive,Explorer
7316871111,Operational,80.0,,Explorer
7316866986,Operational,120.0,Ion Drive,Shuttle
7316863385,Pristine,180.0,Graviton Beam,Corvette
7316862237,Operational,60.0,Ion Drive,Shuttle
7316862207,Operational,100.0,,Hauler
7316861828,Critical,80.0,,Shuttle
7316860400,Critical,40.0,Solar Sail,Shuttle
7316860102,Operational,60.0,Ion Drive,Troop Transport
7316859688,Pristine,40.0,Ion Drive,Shuttle
7316859610,Pristine,120.0,Ion Drive,Shuttle
7316859967,Critical,60.0,Ion Drive,Explorer
7316859453,Pristine,,Ion Drive,Troop Transport
7316859145,Critical,40.0,,Shuttle
7316858693,Operational,40.0,Plasma Thruster,Shuttle
7316857737,Pristine,,Hyperdrive,Shuttle
7316853566,Pristine,120.0,Hyperdrive,Shuttle
7316853513,Operational,60.0,Hyperdrive,Corvette
7316854393,Operational,,Ion Drive,Shuttle
7316853263,Pristine,100.0,Solar Sail,Hauler
7316850305,Operational,80.0,Ion Drive,Explorer
7316847226,Pristine,,,Hauler
7316847219,Pristine,100.0,Ion Drive,Hauler
7316846735,Critical,80.0,Ion Drive,Hauler
7316846721,Operational,40.0,Plasma Thruster,Shuttle
7316845074,Operational,40.0,Ion Drive,Shuttle
7316844063,Pristine,80.0,Solar Sail,Explorer
7316841440,Pristine,60.0,Solar Sail,Corvette
7316840886,Critical,40.0,Plasma Thruster,Shuttle
7316839587,Pristine,80.0,Hyperdrive,Shuttle
7316837716,Critical,300.0,Ion Drive,Hauler
7316835909,Pristine,80.0,Ion Drive,Corvette
7316835633,Critical,80.0,Hyperdrive,Hauler
7316835329,Pristine,60.0,Graviton Beam,Corvette
7316835051,Critical,60.0,Solar Sail,Fighter
7316834036,Pristine,40.0,,Shuttle
7316834744,Operational,60.0,Ion Drive,Fighter
7316834457,Critical,40.0,Ion Drive,Shuttle
7316834419,Operational,60.0,Ion Drive,Fighter
7316834110,Pristine,40.0,Graviton Beam,Fighter
7316834079,Critical,60.0,Solar Sail,Corvette
7316833849,Operational,80.0,Ion Drive,Fighter
7316833771,Critical,80.0,Ion Drive,Corvette
7316833510,Critical,60.0,Ion Drive,Corvette
7316830587,Pristine,100.0,Solar Sail,Hauler
7316829618,Operational,120.0,Plasma Thruster,Shuttle
7316827919,Pristine,60.0,Solar Sail,Corvette
7316827823,Pristine,100.0,,Fighter
7316828707,Critical,60.0,Ion Drive,Hauler
7316828030,Critical,40.0,Hyperdrive,Corvette
7316825199,Pristine,60.0,Graviton Beam,Freighter
7316824018,Operational,60.0,Ion Drive,Speedster
7316823870,Pristine,40.0,Ion Drive,Shuttle
7316823892,Pristine,100.0,Ion Drive,Hauler
7316821657,Pristine,100.0,Ion Drive,Fighter
7316821530,Critical,240.0,Ion Drive,Explorer
7316819101,Pristine,60.0,Ion Drive,Corvette
7316817921,Critical,80.0,Ion Drive,Freighter
7316816480,Pristine,40.0,,Shuttle
7316815092,Pristine,40.0,Ion Drive,Corvette
7316814756,Pristine,60.0,Solar Sail,Shuttle
7316814185,Pristine,40.0,,Shuttle
7316812685,Operational,40.0,Hyperdrive,Shuttle
7316812325,Operational,80.0,Ion Drive,Fighter
7316812318,Pristine,40.0,Graviton Beam,Corvette
7316812285,Critical,80.0,,Shuttle
7316811999,Operational,60.0,Ion Drive,Explorer
7316811506,Critical,80.0,Ion Drive,Shuttle
7316811117,Critical,80.0,Ion Drive,Shuttle
7316811067,Pristine,60.0,Ion Drive,Explorer
7316810266,Operational,60.0,Ion Drive,Explorer
7316810291,Pristine,100.0,Hyperdrive,Hauler
7316810123,Pristine,60.0,Ion Drive,Explorer
7316808371,Pristine,180.0,,Shuttle
7316809952,Operational,40.0,Ion Drive,Corvette
7316807365,Pristine,40.0,Graviton Beam,Shuttle
7316807210,Operational,60.0,Ion Drive,Explorer
7316806495,Critical,80.0,Ion Drive,Explorer
7316806445,Pristine,60.0,Plasma Thruster,Corvette
7316804251,Pristine,100.0,Ion Drive,Fighter
7316804007,Operational,,Hyperdrive,Explorer
7316802772,Operational,40.0,,Corvette
7316801576,Pristine,80.0,Hyperdrive,Shuttle
7316798509,Pristine,60.0,Graviton Beam,Explorer
7316798486,Pristine,80.0,Solar Sail,Explorer
7316798430,Operational,40.0,,Explorer
7316798357,Critical,240.0,Nuclear Pulse,Hauler
7316798135,Critical,80.0,Ion Drive,Explorer
7316796895,Operational,,,Freighter
7316795966,Operational,60.0,Solar Sail,Explorer
7316793152,Operational,40.0,Ion Drive,Explorer
7316791292,Critical,40.0,Plasma Thruster,Corvette
7316790700,Operational,60.0,Ion Drive,Corvette
7316790405,Operational,40.0,Plasma Thruster,Shuttle
7316790378,Critical,240.0,Nuclear Pulse,Freighter
7316790334,Pristine,80.0,Solar Sail,Explorer
7316789844,Critical,40.0,Ion Drive,Shuttle
7316788304,Pristine,120.0,Graviton Beam,Shuttle
7316788108,Pristine,60.0,,Corvette
7316787699,Pristine,100.0,Solar Sail,Hauler
7316785859,Critical,60.0,Ion Drive,Shuttle
7316785621,Operational,60.0,Ion Drive,Corvette
7316781951,Operational,,Ion Drive,Shuttle
7316783564,Critical,,Ion Drive,Shuttle
7316783225,Operational,40.0,Ion Drive,Corvette
7316781981,Pristine,40.0,Solar Sail,Shuttle
7316781978,Pristine,60.0,Solar Sail,Corvette
7316781866,Pristine,80.0,Ion Drive,Explorer
7316780981,Operational,80.0,Ion Drive,Hauler
7316780636,Critical,60.0,Ion Drive,Corvette
7316779694,Pristine,,,Shuttle
7316778953,Pristine,80.0,,Hauler
7316777069,Critical,60.0,Ion Drive,Explorer
7316776290,Operational,40.0,Plasma Thruster,Corvette
7316774105,Critical,40.0,Ion Drive,Fighter
7316774069,Critical,60.0,,Shuttle
7316773286,Critical,60.0,Ion Drive,Shuttle
7316772852,Operational,40.0,Ion Drive,Explorer
7316772405,Operational,60.0,Graviton Beam,Explorer
7316771896,Pristine,40.0,Ion Drive,Explorer
7316771893,Critical,60.0,Solar Sail,Explorer
7316771252,Operational,40.0,Ion Drive,Explorer
7316768978,Pristine,60.0,Ion Drive,Corvette
7316768394,Critical,60.0,Nuclear Pulse,Hauler
7316768166,Critical,60.0,Plasma Thruster,Shuttle
7316768140,Critical,80.0,,Fighter
7316767939,Operational,80.0,Hyperdrive,Hauler
7316767644,Critical,80.0,Ion Drive,Explorer
7316767681,Operational,80.0,Nuclear Pulse,Hauler
7316767395,Pristine,80.0,Ion Drive,Hauler
7316767195,Critical,60.0,Nuclear Pulse,Hauler
7316767103,Critical,60.0,Ion Drive,Hauler
7316766879,Operational,40.0,Ion Drive,Corvette
7316766821,Critical,60.0,Nuclear Pulse,Hauler
7316766541,Operational,60.0,Nuclear Pulse,Hauler
7316765757,Critical,80.0,Hyperdrive,Hauler
7316765549,Pristine,100.0,Solar Sail,Hauler
7316765487,Pristine,,Ion Drive,Explorer
7316765483,Critical,80.0,Hyperdrive,Hauler
7316765201,Operational,40.0,Ion Drive,Shuttle
7316765195,Critical,60.0,Hyperdrive,Explorer
7316765005,Pristine,100.0,,Hauler
7316763419,Operational,120.0,Ion Drive,Shuttle
7316761100,Operational,40.0,Ion Drive,Shuttle
7316760654,Operational,40.0,Ion Drive,Shuttle
7316759449,Pristine,80.0,Ion Drive,Corvette
7316758637,Operational,40.0,Ion Drive,Shuttle
7316757890,Critical,80.0,,Shuttle
7316757292,Operational,40.0,Plasma Thruster,Explorer
7316757080,Pristine,40.0,,Explorer
7316756711,Operational,80.0,Ion Drive,Corvette
7316756174,Operational,180.0,Ion Drive,Shuttle
7316755172,Critical,80.0,Ion Drive,Explorer
7316753974,Critical,40.0,Ion Drive,Shuttle
7316753668,Pristine,80.0,Ion Drive,Shuttle
7316751602,Operational,60.0,,Shuttle
7316750309,Critical,60.0,,Corvette
7316750226,Critical,240.0,,Shuttle
7316749330,Critical,40.0,Hyperdrive,Shuttle
7316749133,Critical,80.0,Ion Drive,Shuttle
7316748823,Pristine,40.0,Hyperdrive,Shuttle
7316747854,Critical,,Hyperdrive,Shuttle
7316747255,Operational,40.0,Ion Drive,Shuttle
7316744701,Operational,40.0,,Corvette
7316743364,Pristine,80.0,Ion Drive,Explorer
7316742945,Pristine,100.0,Solar Sail,Hauler
7316742873,Critical,60.0,,Troop Transport
7316742156,Critical,80.0,Hyperdrive,Shuttle
7316740226,Operational,,Nuclear Pulse,Shuttle
7316739124,Critical,40.0,Plasma Thruster,Shuttle
7316738248,Critical,60.0,Ion Drive,Troop Transport
7316737627,Operational,40.0,Solar Sail,Shuttle
7316737605,Pristine,80.0,Ion Drive,Fighter
7316737585,Operational,60.0,Solar Sail,Corvette
7316737458,Operational,60.0,Plasma Thruster,Shuttle
7316737391,Operational,,,Shuttle
7316737587,Operational,,Solar Sail,Corvette
7316737577,Pristine,60.0,Solar Sail,Corvette
7316737533,Operational,40.0,Hyperdrive,Explorer
7316737545,Pristine,180.0,,Troop Transport
7316737553,Operational,100.0,Solar Sail,Fighter
7316737425,Operational,,Ion Drive,Corvette
7316737433,Operational,40.0,Plasma Hybrid,Shuttle
7316737356,Operational,60.0,Solar Sail,Corvette
7316737299,Pristine,60.0,Solar Sail,Troop Transport
7316737204,Operational,,Ion Drive,Explorer
7316736732,Pristine,,,Corvette
7316736737,Critical,300.0,Ion Drive,Fighter
7316736689,Critical,80.0,Hyperdrive,Explorer
7316736626,Critical,80.0,Ion Drive,Shuttle
7316735858,Critical,60.0,,Shuttle
7316733463,Operational,80.0,Hyperdrive,Hauler
7316731784,Pristine,100.0,Plasma Thruster,Hauler
7316731745,Operational,40.0,Ion Drive,Shuttle
7316731749,Pristine,40.0,Ion Drive,Shuttle
7316731732,Pristine,,Plasma Hybrid,Shuttle
7316731703,Pristine,60.0,Solar Sail,Corvette
7316731676,Pristine,60.0,Ion Drive,Corvette
7316731639,Pristine,60.0,,Corvette
7316731610,Operational,40.0,,Shuttle
7316731577,Operational,40.0,,Shuttle
7316731566,Pristine,40.0,Ion Drive,Shuttle
7316731519,Pristine,60.0,Ion Drive,Corvette
7316731786,Operational,40.0,Plasma Thruster,Shuttle
7316731707,Pristine,120.0,Solar Sail,Shuttle
7316731713,Pristine,80.0,,Fighter
7316731683,Operational,180.0,Ion Drive,Corvette
7316731645,Pristine,,Solar Sail,Shuttle
7316731603,Pristine,60.0,Antimatter,Corvette
7316731574,Pristine,40.0,Ion Drive,Shuttle
7316731534,Pristine,60.0,Ion Drive,Corvette
7316731524,Operational,40.0,Ion Drive,Shuttle
7316731754,Pristine,40.0,Ion Drive,Shuttle
7316731653,Pristine,100.0,Graviton Beam,Hauler
7316731527,Operational,80.0,Ion Drive,Troop Transport
7316731714,Operational,60.0,Solar Sail,Corvette
7316731495,Pristine,40.0,,Shuttle
7316731520,Pristine,80.0,Ion Drive,Explorer
7316730452,Operational,40.0,Nuclear Pulse,Shuttle
7316728943,Critical,120.0,Ion Drive,Shuttle
7316727837,Operational,40.0,Ion Drive,Explorer
7316727745,Operational,,Ion Drive,Shuttle
7316725604,Operational,60.0,Plasma Thruster,Explorer
7316724410,Critical,40.0,Ion Drive,Shuttle
7316723808,Pristine,100.0,Solar Sail,Hauler
7316723259,Operational,,,Fighter
7316722251,Critical,40.0,Nuclear Pulse,Shuttle
7316721918,Operational,60.0,Ion Drive,Explorer
7316719128,Pristine,40.0,Ion Drive,Shuttle
7316719119,Operational,40.0,Ion Drive,Shuttle
7316714692,Pristine,40.0,Graviton Beam,Shuttle
7316713650,Operational,60.0,Hyperdrive,Shuttle
7316712748,Critical,,Ion Drive,Hauler
7316712398,Operational,,Ion Drive,Hauler
7316711366,Operational,80.0,Solar Sail,Freighter
7316710962,Critical,,,Shuttle
7316710793,Critical,80.0,Hyperdrive,Hauler
7316710725,Critical,180.0,Solar Sail,Corvette
7316710484,Critical,,,Corvette
7316710260,Critical,60.0,Ion Drive,Corvette
7316710053,Critical,40.0,Solar Sail,Explorer
7316708789,Pristine,80.0,Ion Drive,Hauler
7316708367,Critical,40.0,Ion Drive,Shuttle
7316707224,Pristine,,Ion Drive,Explorer
7316705203,Operational,40.0,Solar Sail,Corvette
7316703921,Critical,100.0,Solar Sail,Hauler
7316702594,Operational,60.0,Ion Drive,Corvette
7316701304,Pristine,40.0,Solar Sail,Explorer
7316700935,Operational,120.0,Solar Sail,Shuttle
7316700397,Pristine,60.0,Graviton Beam,Corvette
7316700302,Pristine,40.0,,Shuttle
7316699341,Operational,60.0,Hyperdrive,Corvette
7316698598,Critical,60.0,Ion Drive,Corvette
7316697642,Pristine,100.0,Ion Drive,Fighter
7316697609,Pristine,120.0,Ion Drive,Freighter
7316697288,Pristine,120.0,Solar Sail,Shuttle
7316695849,Critical,40.0,Ion Drive,Shuttle
7316694411,Critical,40.0,Ion Drive,Shuttle
7316694111,Critical,40.0,Hyperdrive,Shuttle
7316692330,Pristine,120.0,,Corvette
7316691638,Operational,40.0,,Shuttle
7316691637,Operational,40.0,Plasma Thruster,Shuttle
7316691592,Operational,120.0,Hyperdrive,Shuttle
7316690086,Pristine,60.0,Ion Drive,Hauler
7316689981,Pristine,40.0,Graviton Beam,Shuttle
